InvoiceNo,DateKey,CustomerID,ProductKey,CountryKey,Quantity,UnitPrice,Revenue
536412,20101201,17920,1713,1,3,4.25,12.75
536412,20101201,17920,1435,1,5,1.65,8.25
536412,20101201,17920,1539,1,1,1.65,1.65
536412,20101201,17920,778,1,10,0.65,6.5
536412,20101201,17920,687,1,1,2.95,2.95
536412,20101201,17920,907,1,1,1.65,1.65
536412,20101201,17920,3334,1,3,1.25,3.75
536412,20101201,17920,1733,1,24,1.45,34.8
536412,20101201,17920,507,1,2,1.65,3.3
536412,20101201,17920,1613,1,3,4.65,13.950000000000001
536412,20101201,17920,1529,1,2,3.75,7.5
536412,20101201,17920,1713,1,1,4.25,4.25
536412,20101201,17920,1529,1,1,3.75,3.75
536412,20101201,17920,907,1,2,1.65,3.3
536412,20101201,17920,687,1,2,2.95,5.9
536412,20101201,17920,3334,1,1,1.25,1.25
536412,20101201,17920,1054,1,6,1.65,9.899999999999999
536412,20101201,17920,968,1,1,2.1,2.1
536412,20101201,17920,970,1,2,2.1,4.2
536412,20101201,17920,1054,1,3,1.65,4.949999999999999
536412,20101201,17920,907,1,7,1.65,11.549999999999999
536412,20101201,17920,507,1,1,1.65,1.65
536412,20101201,17920,1539,1,5,1.65,8.25
536412,20101201,17920,1053,1,5,1.65,8.25
536412,20101201,17920,3334,1,12,1.25,15.0
536412,20101201,17920,683,1,5,1.65,8.25
536412,20101201,17920,1054,1,1,1.65,1.65
536412,20101201,17920,688,1,2,2.95,5.9
536412,20101201,17920,687,1,5,2.95,14.75
536412,20101201,17920,1081,1,2,2.95,5.9
536412,20101201,17920,1084,1,2,2.95,5.9
536412,20101201,17920,1531,1,2,3.75,7.5
536412,20101201,17920,245,1,1,0.95,0.95
536412,20101201,17920,1083,1,2,2.95,5.9
536412,20101201,17920,1354,1,3,3.75,11.25
536412,20101201,17920,970,1,1,2.1,2.1
536412,20101201,17920,1356,1,3,3.75,11.25
536412,20101201,17920,1355,1,2,3.75,7.5
536412,20101201,17920,916,1,1,2.95,2.95
536412,20101201,17920,1740,1,4,9.95,39.8
536412,20101201,17920,1675,1,7,2.1,14.700000000000001
536412,20101201,17920,666,1,1,4.95,4.95
536412,20101201,17920,664,1,1,4.95,4.95
536412,20101201,17920,667,1,1,4.95,4.95
536412,20101201,17920,1001,1,2,6.75,13.5
536412,20101201,17920,1019,1,5,0.85,4.25
536412,20101201,17920,1674,1,2,2.95,5.9
536412,20101201,17920,662,1,1,4.95,4.95
536412,20101201,17920,1261,1,2,6.75,13.5
536412,20101201,17920,101,1,1,1.65,1.65
536412,20101201,17920,3394,1,1,2.95,2.95
536412,20101201,17920,1760,1,6,1.25,7.5
536412,20101201,17920,110,1,1,7.95,7.95
536415,20101201,12838,1725,1,10,0.55,5.5
536415,20101201,12838,1683,1,5,2.95,14.75
536415,20101201,12838,1519,1,3,1.65,4.949999999999999
536415,20101201,12838,1518,1,3,1.65,4.949999999999999
536415,20101201,12838,1516,1,3,1.65,4.949999999999999
536415,20101201,12838,1682,1,5,0.85,4.25
536415,20101201,12838,2866,1,2,1.25,2.5
536415,20101201,12838,1008,1,5,2.95,14.75
536415,20101201,12838,1476,1,3,1.45,4.35
536415,20101201,12838,1263,1,1,2.95,2.95
536415,20101201,12838,1366,1,1,5.95,5.95
536415,20101201,12838,1262,1,5,1.65,8.25
536415,20101201,12838,973,1,4,1.45,5.8
536415,20101201,12838,958,1,6,0.85,5.1
536415,20101201,12838,719,1,3,1.25,3.75
536415,20101201,12838,1475,1,5,2.1,10.5
536415,20101201,12838,718,1,3,0.85,2.55
536415,20101201,12838,975,1,4,2.1,8.4
536415,20101201,12838,1674,1,3,2.95,8.850000000000001
536415,20101201,12838,1733,1,3,1.45,4.35
536415,20101201,12838,1129,1,12,0.85,10.2
536415,20101201,12838,1379,1,5,0.85,4.25
536415,20101201,12838,1378,1,4,0.85,3.4
536415,20101201,12838,1380,1,6,0.85,5.1
536415,20101201,12838,848,1,12,0.29,3.4799999999999995
536415,20101201,12838,1530,1,2,3.75,7.5
536415,20101201,12838,1400,1,12,0.29,3.4799999999999995
536415,20101201,12838,1555,1,1,1.25,1.25
536415,20101201,12838,1673,1,2,2.1,4.2
536415,20101201,12838,1173,1,3,1.95,5.85
536415,20101201,12838,1715,1,3,8.5,25.5
536415,20101201,12838,1714,1,3,8.5,25.5
536415,20101201,12838,916,1,6,2.95,17.700000000000003
536415,20101201,12838,1713,1,2,4.25,8.5
536415,20101201,12838,354,1,2,0.55,1.1
536415,20101201,12838,840,1,2,0.55,1.1
536415,20101201,12838,1724,1,2,0.55,1.1
536415,20101201,12838,841,1,3,0.55,1.6500000000000001
536415,20101201,12838,1611,1,3,2.1,6.300000000000001
536415,20101201,12838,1641,1,3,2.1,6.300000000000001
536415,20101201,12838,1639,1,3,2.1,6.300000000000001
536415,20101201,12838,1416,1,3,2.1,6.300000000000001
536415,20101201,12838,809,1,2,0.42,0.84
536415,20101201,12838,1373,1,4,0.85,3.4
536415,20101201,12838,1352,1,3,0.85,2.55
536415,20101201,12838,1351,1,3,0.85,2.55
536415,20101201,12838,1265,1,2,4.95,9.9
536415,20101201,12838,1343,1,3,1.65,4.949999999999999
536415,20101201,12838,1338,1,3,1.65,4.949999999999999
536415,20101201,12838,1340,1,3,1.65,4.949999999999999
536415,20101201,12838,1322,1,3,0.42,1.26
536415,20101201,12838,1319,1,3,0.42,1.26
536415,20101201,12838,1317,1,3,0.42,1.26
536415,20101201,12838,1318,1,3,0.42,1.26
536415,20101201,12838,3090,1,3,2.95,8.850000000000001
536415,20101201,12838,1613,1,3,4.65,13.950000000000001
536415,20101201,12838,3337,1,2,1.25,2.5
536415,20101201,12838,1529,1,2,3.75,7.5
536415,20101201,12838,1584,1,12,2.95,35.400000000000006
536416,20101201,13255,536,1,12,1.25,15.0
536416,20101201,13255,808,1,72,1.25,90.0
536416,20101201,13255,1711,1,12,1.95,23.4
536416,20101201,13255,1548,1,4,9.95,39.8
536416,20101201,13255,1547,1,4,9.95,39.8
536416,20101201,13255,3077,1,6,2.95,17.700000000000003
536420,20101201,16583,784,1,12,1.25,15.0
536420,20101201,16583,787,1,12,1.25,15.0
536420,20101201,16583,786,1,12,1.25,15.0
536420,20101201,16583,785,1,6,2.95,17.700000000000003
536420,20101201,16583,673,1,12,1.25,15.0
536420,20101201,16583,671,1,8,2.55,20.4
536420,20101201,16583,670,1,8,2.55,20.4
536420,20101201,16583,943,1,4,3.75,15.0
536420,20101201,16583,941,1,3,4.95,14.850000000000001
536420,20101201,16583,940,1,6,2.55,15.299999999999999
536420,20101201,16583,1164,1,6,2.95,17.700000000000003
536420,20101201,16583,1163,1,4,4.25,17.0
536420,20101201,16583,945,1,6,2.95,17.700000000000003
536420,20101201,16583,1741,1,12,1.45,17.4
536423,20101201,18085,1403,1,4,3.75,15.0
536423,20101201,18085,531,1,6,2.95,17.700000000000003
536423,20101201,18085,1416,1,12,2.1,25.200000000000003
536423,20101201,18085,1613,1,8,4.65,37.2
536423,20101201,18085,530,1,8,3.75,30.0
536423,20101201,18085,533,1,8,4.95,39.6
536423,20101201,18085,3084,1,8,3.75,30.0
536423,20101201,18085,941,1,16,4.95,79.2
536423,20101201,18085,943,1,8,3.75,30.0
536425,20101201,13758,1613,1,8,4.65,37.2
536425,20101201,13758,1371,1,12,1.25,15.0
536425,20101201,13758,2470,1,8,4.95,39.6
536425,20101201,13758,1421,1,12,2.55,30.599999999999998
536425,20101201,13758,566,1,6,2.55,15.299999999999999
536425,20101201,13758,1430,1,12,1.45,17.4
536425,20101201,13758,1428,1,12,1.45,17.4
536425,20101201,13758,1429,1,12,1.45,17.4
536425,20101201,13758,1433,1,12,1.45,17.4
536425,20101201,13758,1298,1,8,3.75,30.0
536425,20101201,13758,484,1,3,4.25,12.75
536425,20101201,13758,1301,1,4,3.75,15.0
536425,20101201,13758,1247,1,6,3.35,20.1
536425,20101201,13758,1245,1,6,3.35,20.1
536425,20101201,13758,1548,1,2,9.95,19.9
536425,20101201,13758,1606,1,2,9.95,19.9
536425,20101201,13758,1733,1,12,1.45,17.4
536437,20101201,13694,311,1,200,1.06,212.0
536437,20101201,13694,1011,1,72,3.39,244.08
536437,20101201,13694,39,1,600,0.24,144.0
536437,20101201,13694,889,1,48,1.25,60.0
536437,20101201,13694,1010,1,36,3.39,122.04
536437,20101201,13694,2558,1,48,1.25,60.0
536446,20101201,15983,2679,1,32,0.42,13.44
536446,20101201,15983,969,1,2,1.45,2.9
536446,20101201,15983,970,1,2,2.1,4.2
536446,20101201,15983,584,1,6,1.25,7.5
536446,20101201,15983,1273,1,12,1.25,15.0
536446,20101201,15983,1103,1,48,1.25,60.0
536446,20101201,15983,313,1,1,1.95,1.95
536446,20101201,15983,5,1,5,0.85,4.25
536446,20101201,15983,3026,1,6,2.55,15.299999999999999
536446,20101201,15983,1103,1,24,1.25,30.0
536446,20101201,15983,2596,1,12,1.25,15.0
536446,20101201,15983,133,1,2,1.65,3.3
536446,20101201,15983,132,1,2,1.65,3.3
536446,20101201,15983,135,1,2,1.65,3.3
536446,20101201,15983,18,1,10,0.85,8.5
536446,20101201,15983,16,1,10,0.42,4.2
536446,20101201,15983,785,1,2,2.95,5.9
536446,20101201,15983,786,1,2,1.25,2.5
536446,20101201,15983,1403,1,8,3.75,30.0
536446,20101201,15983,1404,1,6,1.25,7.5
536446,20101201,15983,2510,1,12,2.55,30.599999999999998
536446,20101201,15983,3381,1,24,1.25,30.0
536446,20101201,15983,313,1,3,1.95,5.85
536446,20101201,15983,621,1,6,1.65,9.899999999999999
536446,20101201,15983,3168,1,10,2.95,29.5
536446,20101201,15983,1402,1,2,9.95,19.9
536446,20101201,15983,581,1,4,2.55,10.2
536446,20101201,15983,582,1,4,2.55,10.2
536446,20101201,15983,978,1,24,0.42,10.08
536446,20101201,15983,2679,1,16,0.42,6.72
536446,20101201,15983,2575,1,24,1.25,30.0
536460,20101201,14849,1451,1,12,1.25,15.0
536460,20101201,14849,581,1,12,2.55,30.599999999999998
536460,20101201,14849,2633,1,24,0.55,13.200000000000001
536460,20101201,14849,2603,1,24,1.69,40.56
536460,20101201,14849,3223,1,12,1.69,20.28
536460,20101201,14849,1700,1,2,5.95,11.9
536460,20101201,14849,1699,1,4,5.95,23.8
536460,20101201,14849,1698,1,2,5.95,11.9
536460,20101201,14849,841,1,24,0.55,13.200000000000001
536460,20101201,14849,533,1,6,4.95,29.700000000000003
536460,20101201,14849,532,1,8,3.45,27.6
536460,20101201,14849,384,1,2,5.95,11.9
536460,20101201,14849,382,1,2,7.95,15.9
536460,20101201,14849,295,1,24,1.25,30.0
536463,20101201,14849,2483,1,12,1.45,17.4
536464,20101201,17968,3609,1,2,4.25,8.5
536464,20101201,17968,3488,1,2,1.65,3.3
536464,20101201,17968,3588,1,2,4.25,8.5
536464,20101201,17968,3491,1,3,1.65,4.949999999999999
536464,20101201,17968,3489,1,1,1.65,1.65
536464,20101201,17968,3610,1,1,4.25,4.25
536464,20101201,17968,3611,1,3,4.25,12.75
536464,20101201,17968,3608,1,1,4.25,4.25
536464,20101201,17968,1188,1,1,1.95,1.95
536464,20101201,17968,3344,1,1,1.95,1.95
536464,20101201,17968,2603,1,8,1.69,13.52
536464,20101201,17968,916,1,1,2.95,2.95
536464,20101201,17968,1517,1,1,1.65,1.65
536464,20101201,17968,385,1,1,3.25,3.25
536464,20101201,17968,1524,1,2,2.95,5.9
536464,20101201,17968,847,1,1,0.29,0.29
536464,20101201,17968,842,1,1,0.29,0.29
536464,20101201,17968,1760,1,1,1.25,1.25
536464,20101201,17968,1106,1,1,1.25,1.25
536464,20101201,17968,1103,1,1,1.25,1.25
536464,20101201,17968,1104,1,1,1.65,1.65
536464,20101201,17968,1590,1,2,1.95,3.9
536464,20101201,17968,1589,1,6,1.95,11.7
536464,20101201,17968,1019,1,5,0.85,4.25
536464,20101201,17968,841,1,1,0.55,0.55
536464,20101201,17968,1403,1,1,3.75,3.75
536464,20101201,17968,2824,1,1,0.42,0.42
536464,20101201,17968,854,1,1,2.95,2.95
536464,20101201,17968,1683,1,1,2.95,2.95
536464,20101201,17968,298,1,1,1.25,1.25
536464,20101201,17968,1515,1,2,1.65,3.3
536464,20101201,17968,1725,1,2,0.55,1.1
536464,20101201,17968,1718,1,6,0.85,5.1
536464,20101201,17968,736,1,2,1.45,2.9
536464,20101201,17968,735,1,4,1.45,5.8
536464,20101201,17968,734,1,2,1.45,2.9
536464,20101201,17968,4,1,2,0.85,1.7
536464,20101201,17968,1587,1,1,2.95,2.95
536464,20101201,17968,1359,1,1,0.85,0.85
536464,20101201,17968,1363,1,1,0.85,0.85
536464,20101201,17968,1388,1,2,0.85,1.7
536464,20101201,17968,1586,1,1,2.95,2.95
536464,20101201,17968,181,1,1,1.25,1.25
536464,20101201,17968,177,1,1,1.25,1.25
536464,20101201,17968,2660,1,1,1.95,1.95
536464,20101201,17968,1140,1,1,1.65,1.65
536464,20101201,17968,1343,1,1,1.65,1.65
536464,20101201,17968,580,1,1,1.65,1.65
536464,20101201,17968,1640,1,1,2.1,2.1
536464,20101201,17968,1511,1,2,1.25,2.5
536464,20101201,17968,1640,1,3,2.1,6.300000000000001
536464,20101201,17968,1344,1,2,1.49,2.98
536464,20101201,17968,1729,1,1,2.1,2.1
536464,20101201,17968,1368,1,1,2.55,2.55
536464,20101201,17968,354,1,1,0.55,0.55
536464,20101201,17968,354,1,2,0.55,1.1
536464,20101201,17968,1371,1,3,1.25,3.75
536464,20101201,17968,295,1,1,1.25,1.25
536464,20101201,17968,296,1,1,1.25,1.25
536464,20101201,17968,1539,1,1,1.65,1.65
536464,20101201,17968,735,1,1,1.45,1.45
536464,20101201,17968,3413,1,3,0.85,2.55
536464,20101201,17968,3414,1,5,0.85,4.25
536464,20101201,17968,912,1,5,1.65,8.25
536464,20101201,17968,1291,1,2,4.95,9.9
536464,20101201,17968,1522,1,1,2.95,2.95
536464,20101201,17968,426,1,1,1.65,1.65
536464,20101201,17968,425,1,1,1.65,1.65
536464,20101201,17968,424,1,1,1.65,1.65
536464,20101201,17968,687,1,1,2.95,2.95
536464,20101201,17968,2991,1,1,7.95,7.95
536464,20101201,17968,3345,1,1,1.95,1.95
536464,20101201,17968,1732,1,1,4.25,4.25
536464,20101201,17968,3414,1,1,0.85,0.85
536464,20101201,17968,3413,1,2,0.85,1.7
536464,20101201,17968,2455,1,1,0.85,0.85
536464,20101201,17968,734,1,8,1.45,11.6
536464,20101201,17968,1237,1,1,2.1,2.1
536464,20101201,17968,1120,1,1,2.95,2.95
536464,20101201,17968,1019,1,6,0.85,5.1
536464,20101201,17968,1444,1,1,1.95,1.95
536466,20101201,14849,1732,1,6,4.25,25.5
536466,20101201,14849,1733,1,12,1.45,17.4
536477,20101201,16210,416,1,48,1.85,88.80000000000001
536477,20101201,16210,3084,1,24,3.39,81.36
536477,20101201,16210,307,1,480,3.39,1627.2
536477,20101201,16210,874,1,48,2.1,100.80000000000001
536477,20101201,16210,216,1,16,1.25,20.0
536477,20101201,16210,214,1,16,1.25,20.0
536477,20101201,16210,1403,1,4,3.75,15.0
536477,20101201,16210,1357,1,96,0.72,69.12
536477,20101201,16210,1380,1,144,0.72,103.67999999999999
536477,20101201,16210,1378,1,144,0.72,103.67999999999999
536477,20101201,16210,1417,1,12,2.1,25.200000000000003
536477,20101201,16210,1416,1,12,2.1,25.200000000000003
536477,20101201,16210,1219,1,16,10.95,175.2
536477,20101201,16210,1207,1,10,1.95,19.5
536488,20101201,17897,1518,1,5,1.65,8.25
536488,20101201,17897,595,1,1,8.5,8.5
536488,20101201,17897,1732,1,8,4.25,34.0
536488,20101201,17897,912,1,5,1.65,8.25
536488,20101201,17897,2972,1,1,3.75,3.75
536488,20101201,17897,3144,1,1,2.95,2.95
536488,20101201,17897,585,1,1,1.25,1.25
536488,20101201,17897,181,1,2,1.25,2.5
536488,20101201,17897,2510,1,1,2.55,2.55
536488,20101201,17897,575,1,1,2.25,2.25
536488,20101201,17897,1682,1,1,0.85,0.85
536488,20101201,17897,917,1,1,2.95,2.95
536488,20101201,17897,1434,1,2,0.85,1.7
536488,20101201,17897,1494,1,12,0.42,5.04
536488,20101201,17897,1683,1,1,2.95,2.95
536488,20101201,17897,452,1,2,6.35,12.7
536488,20101201,17897,449,1,1,2.55,2.55
536488,20101201,17897,1178,1,1,4.25,4.25
536488,20101201,17897,1733,1,1,1.45,1.45
536488,20101201,17897,789,1,1,4.25,4.25
536488,20101201,17897,1261,1,1,6.75,6.75
536488,20101201,17897,245,1,1,0.95,0.95
536488,20101201,17897,1175,1,1,4.25,4.25
536488,20101201,17897,1641,1,1,2.1,2.1
536488,20101201,17897,970,1,1,2.1,2.1
536488,20101201,17897,334,1,1,1.65,1.65
536488,20101201,17897,788,1,3,1.25,3.75
536488,20101201,17897,2423,1,3,1.65,4.949999999999999
536488,20101201,17897,1713,1,1,4.25,4.25
536488,20101201,17897,2423,1,1,1.65,1.65
536488,20101201,17897,2510,1,3,2.55,7.6499999999999995
536488,20101201,17897,976,1,1,1.95,1.95
536488,20101201,17897,975,1,2,2.1,4.2
536488,20101201,17897,970,1,2,2.1,4.2
536500,20101201,17377,596,1,10,4.95,49.5
536500,20101201,17377,2936,1,10,1.55,15.5
536500,20101201,17377,1414,1,2,1.95,3.9
536500,20101201,17377,1400,1,12,0.29,3.4799999999999995
536500,20101201,17377,1493,1,12,0.42,5.04
536500,20101201,17377,1755,1,12,0.42,5.04
536500,20101201,17377,858,1,12,0.42,5.04
536500,20101201,17377,943,1,3,3.75,11.25
536500,20101201,17377,3084,1,2,3.75,7.5
536500,20101201,17377,535,1,2,3.95,7.9
536500,20101201,17377,1674,1,7,2.95,20.650000000000002
536500,20101201,17377,1669,1,3,2.95,8.850000000000001
536500,20101201,17377,246,1,3,2.95,8.850000000000001
536500,20101201,17377,699,1,6,5.95,35.7
536500,20101201,17377,698,1,6,5.95,35.7
536502,20101201,16552,2603,1,16,1.69,27.04
536502,20101201,16552,1564,1,3,4.95,14.850000000000001
536502,20101201,16552,502,1,12,0.85,10.2
536502,20101201,16552,3350,1,6,2.95,17.700000000000003
536502,20101201,16552,1219,1,2,12.75,25.5
536508,20101201,17181,2621,1,72,1.06,76.32000000000001
536508,20101201,17181,423,1,144,0.55,79.2
536514,20101201,17951,1639,1,36,2.1,75.60000000000001
536514,20101201,17951,1277,1,4,12.75,51.0
536514,20101201,17951,1584,1,6,2.95,17.700000000000003
536514,20101201,17951,1417,1,36,2.1,75.60000000000001
536514,20101201,17951,1640,1,36,2.1,75.60000000000001
536520,20101201,14729,722,1,1,6.75,6.75
536520,20101201,14729,91,1,1,1.25,1.25
536520,20101201,14729,328,1,1,2.1,2.1
536520,20101201,14729,1699,1,1,5.95,5.95
536520,20101201,14729,1374,1,2,2.55,5.1
536520,20101201,14729,408,1,16,0.85,13.6
536520,20101201,14729,785,1,1,2.95,2.95
536520,20101201,14729,1416,1,4,2.1,8.4
536520,20101201,14729,1417,1,3,2.1,6.300000000000001
536520,20101201,14729,1451,1,1,1.25,1.25
536520,20101201,14729,766,1,1,1.25,1.25
536520,20101201,14729,1540,1,1,12.75,12.75
536520,20101201,14729,937,1,2,3.75,7.5
536520,20101201,14729,1263,1,1,2.95,2.95
536520,20101201,14729,534,1,1,3.75,3.75
536520,20101201,14729,977,1,14,0.42,5.88
536520,20101201,14729,1427,1,4,2.55,10.2
536520,20101201,14729,1426,1,4,2.55,10.2
536520,20101201,14729,1389,1,3,2.55,7.6499999999999995
536520,20101201,14729,929,1,2,1.25,2.5
536520,20101201,14729,1339,1,1,1.65,1.65
536520,20101201,14729,1338,1,1,1.65,1.65
536520,20101201,14729,1436,1,1,1.95,1.95
536520,20101201,14729,1343,1,2,1.65,3.3
536520,20101201,14729,1679,1,6,1.65,9.899999999999999
536520,20101201,14729,1534,1,1,0.85,0.85
536520,20101201,14729,1711,1,5,1.95,9.75
536520,20101201,14729,1589,1,3,1.95,5.85
536520,20101201,14729,1692,1,2,0.65,1.3
536520,20101201,14729,1690,1,1,0.65,0.65
536520,20101201,14729,1693,1,3,0.65,1.9500000000000002
536520,20101201,14729,1694,1,2,0.65,1.3
536520,20101201,14729,1691,1,2,0.65,1.3
536520,20101201,14729,1689,1,1,0.65,0.65
536520,20101201,14729,3350,1,3,2.95,8.850000000000001
536520,20101201,14729,1361,1,1,1.95,1.95
536520,20101201,14729,726,1,3,3.75,11.25
536520,20101201,14729,580,1,12,1.65,19.799999999999997
536520,20101201,14729,583,1,3,2.55,7.6499999999999995
536520,20101201,14729,978,1,12,0.42,5.04
536520,20101201,14729,1237,1,1,2.1,2.1
536520,20101201,14729,1728,1,2,2.1,4.2
536520,20101201,14729,1729,1,2,2.1,4.2
536520,20101201,14729,1368,1,2,2.55,5.1
536520,20101201,14729,1369,1,3,2.55,7.6499999999999995
536520,20101201,14729,1052,1,2,1.25,2.5
536520,20101201,14729,1677,1,3,2.95,8.850000000000001
536520,20101201,14729,1678,1,2,2.95,5.9
536520,20101201,14729,1019,1,3,0.85,2.55
536520,20101201,14729,922,1,1,1.25,1.25
536520,20101201,14729,1262,1,1,1.65,1.65
536520,20101201,14729,930,1,1,1.25,1.25
536520,20101201,14729,926,1,1,1.25,1.25
536520,20101201,14729,1369,1,1,2.55,2.55
536520,20101201,14729,441,1,2,1.25,2.5
536520,20101201,14729,297,1,1,1.25,1.25
536520,20101201,14729,298,1,1,1.25,1.25
536520,20101201,14729,296,1,1,1.25,1.25
536520,20101201,14729,2516,1,1,1.25,1.25
536520,20101201,14729,847,1,12,0.29,3.4799999999999995
536520,20101201,14729,497,1,2,2.1,4.2
536520,20101201,14729,245,1,2,0.95,1.9
536520,20101201,14729,818,1,1,1.95,1.95
536520,20101201,14729,131,1,1,2.55,2.55
536520,20101201,14729,1262,1,2,1.65,3.3
536520,20101201,14729,3005,1,12,0.42,5.04
536520,20101201,14729,3283,1,1,1.45,1.45
536520,20101201,14729,113,1,1,2.1,2.1
536520,20101201,14729,3157,1,1,1.25,1.25
536520,20101201,14729,289,1,1,2.95,2.95
536520,20101201,14729,1292,1,1,9.95,9.95
536521,20101201,12748,1629,1,1,4.95,4.95
536522,20101201,15012,3290,1,1,3.75,3.75
536522,20101201,15012,2989,1,1,2.1,2.1
536522,20101201,15012,2990,1,1,2.1,2.1
536522,20101201,15012,1529,1,1,3.75,3.75
536522,20101201,15012,210,1,1,1.25,1.25
536522,20101201,15012,1355,1,1,3.75,3.75
536522,20101201,15012,250,1,1,2.95,2.95
536522,20101201,15012,629,1,2,3.75,7.5
536522,20101201,15012,2624,1,1,4.25,4.25
536522,20101201,15012,1680,1,1,0.85,0.85
536522,20101201,15012,1639,1,2,2.1,4.2
536522,20101201,15012,1640,1,1,2.1,2.1
536522,20101201,15012,1416,1,2,2.1,4.2
536522,20101201,15012,1556,1,1,9.95,9.95
536522,20101201,15012,1145,1,2,0.65,1.3
536522,20101201,15012,730,1,2,1.25,2.5
536522,20101201,15012,1245,1,1,3.35,3.35
536522,20101201,15012,340,1,1,1.65,1.65
536522,20101201,15012,3414,1,1,0.85,0.85
536522,20101201,15012,295,1,1,1.25,1.25
536522,20101201,15012,977,1,2,0.42,0.84
536522,20101201,15012,2596,1,2,1.25,2.5
536522,20101201,15012,423,1,12,0.65,7.800000000000001
536522,20101201,15012,3320,1,1,4.25,4.25
536522,20101201,15012,3273,1,1,12.75,12.75
536522,20101201,15012,3413,1,1,0.85,0.85
536522,20101201,15012,1519,1,5,1.65,8.25
536522,20101201,15012,2370,1,2,1.25,2.5
536522,20101201,15012,1714,1,1,8.5,8.5
536522,20101201,15012,282,1,2,1.25,2.5
536522,20101201,15012,977,1,1,0.42,0.42
536522,20101201,15012,2596,1,1,1.25,1.25
536522,20101201,15012,193,1,1,2.95,2.95
536522,20101201,15012,1529,1,2,3.75,7.5
536522,20101201,15012,334,1,1,1.65,1.65
536522,20101201,15012,3289,1,1,3.75,3.75
536522,20101201,15012,730,1,1,1.25,1.25
536522,20101201,15012,336,1,3,1.65,4.949999999999999
536522,20101201,15012,3291,1,1,5.95,5.95
536522,20101201,15012,298,1,2,1.25,2.5
536522,20101201,15012,3023,1,2,2.55,5.1
536522,20101201,15012,3148,1,1,5.95,5.95
536522,20101201,15012,937,1,2,3.75,7.5
536522,20101201,15012,2967,1,1,1.95,1.95
536522,20101201,15012,296,1,1,1.25,1.25
536522,20101201,15012,690,1,1,5.95,5.95
536522,20101201,15012,1352,1,1,0.85,0.85
536522,20101201,15012,629,1,1,3.75,3.75
536522,20101201,15012,1416,1,1,2.1,2.1
536522,20101201,15012,1274,1,3,1.25,3.75
536522,20101201,15012,3344,1,1,1.95,1.95
